"Bent's Old Fort National Historic Site features a reconstructed 1840s adobe fur trading post on the mountain branch of the Santa Fe Trail where traders, trappers, travelers, and the Cheyenne and Arapaho tribes came together in peaceful terms for trade.  Today, living historians recreate the sights, sounds, and smells of the past with guided tours, demonstrations and special events.",2583,38.04682159,-103.4318619,Bent's Old Fort National Historic Site,(719) 383 5010
"There is a place in Far West Texas where night skies are dark as coal and rivers carve temple-like canyons in ancient limestone. Here, at the end of the road, hundreds of bird species take refuge in a solitary mountain range surrounded by weather-beaten desert. Tenacious cactus bloom in sublime southwestern sun, and diversity of species is the best in the country. This magical place is Big Bend.",2584,29.32900004,-103.2072455,Big Bend National Park,(432) 477 2251
"The freshwaters of the Big Cypress Swamp, essential to the health of the neighboring Everglades, support the rich marine estuaries along Florida's southwest coast. Protecting over 729,000 acres of this vast swamp, Big Cypress National Preserve contains a mixture of tropical and temperate plant communities that are home to a diversity of wildlife, including the elusive Florida panther.",2586,25.90015636,-81.32204914,Big Cypress National Preserve,(239) 695 1201
"On August 9, 1877 gun shots shattered a chilly dawn on a sleeping camp of Nez Perce. By the time the smoke cleared on August 10, almost 90 Nez Perce were dead along with 31 soldiers and volunteers. Big Hole National Battlefield was created to honor all who were there.",2587,45.64096787,-113.6427746,Big Hole National Battlefield,(406) 689 3155
"Within sight of downtown Miami, yet worlds away, Biscayne protects a rare combination of aquamarine waters, emerald islands, and fish-bejeweled coral reefs. Here too is evidence of 10,000 years of human history, from pirates and shipwrecks to pineapple farmers and presidents. Outdoors enthusiasts can boat, snorkel, camp, watch wildlife...or simply relax in a rocking chair gazing out over the bay.",2588,25.48297691,-80.21793365,Biscayne National Park,
"Encompassing 125,000 acres of the Cumberland Plateau, Big South Fork National River and Recreation Area protects the free-flowing Big South Fork of the Cumberland River and its tributaries. The area boasts miles of scenic gorges and sandstone bluffs, is rich with natural and historic features and has been developed to provide visitors with a wide range of outdoor recreational activities.",2589,36.4877495,-84.69785309,Big South Fork National River & Recreation Area,
"Life of all types abounds in the Big Thicket. This national preserve protects the incredible diversity of life found where multiple habitats converge in southeast Texas. Hiking trails and waterways meander through nine different ecosystems, from longleaf pine forests to cypress-lined bayous. It is a place of discovery, a place to wander and explore, a place to marvel at the richness of nature.",2590,30.45698024,-94.38651949,Big Thicket National Preserve,
"The Blackstone River runs from Worcester, MA to Providence, RI. Its waters powered the Slater Mill in Pawtucket, RI, America's first successful cotton spinning mill. This creative spark began the nation's transformation from Farm to Factory. Today, the Blackstone River Valley is a special type of National Park - a living landscape containing thousands of natural and historic treasures.",2591,42.201158,-71.668818,Blackstone River Valley National Heritage Corridor,
"A Blue Ridge Parkway experience is unlike any other, a slow-paced and relaxing drive revealing stunning long-range vistas and close-up views of the rugged mountains and pastoral landscapes of the Appalachian Highlands. Protecting a diversity of plants and animals, the Parkway meanders for 469 miles, providing opportunities for enjoying all that makes this region of the country so special.",2593,37.11174774,-80.84966278,Blue Ridge Parkway,828-670-1924
The Bluestone River and the rugged and ancient gorge it has carved is a richly diverse and scenic area of the southern Appalachians. Bluestone National Scenic River is preserved as a living landscape that provides an unspoiled experience for visitors and a haven for a variety of plants and animals. The park protects a 10.5-mile section of the Bluestone River in southern West Virginia.,2594,37.55823701,-80.99902344,Bluestone National Scenic River,
"Centered on the north slope of Beacon Hill, the African American community of 19th century Boston led the city and the nation in the fight against slavery and injustice. These remarkable men and women, together with their allies, were leaders in Abolition Movement, the Underground Railroad, the Civil War, and the early struggle for equal rights and education.",2595,42.36000061,-71.06472015,Boston African American National Historic Site,(617) 742 5415
"Discover how one city could be the Cradle of Liberty, site of the first major battle of American Revolution, and home to many who espoused that freedom can be extended to all.",2597,42.36001732,-71.05623555,Boston National Historical Park,(617) 242 5641
"On April 5, 1856, Booker T. Washington was born a slave on the 207-acre farm of James Burroughs. After the Civil War, Washington became the first principal of Tuskegee Normal and Industrial School. Later as an adviser, author and orator, his past would influence his philosophies as the most influential African American of his era. Come explore his birthplace.",2598,37.12141134,-79.7318729,Booker T Washington National Monument,
"There is no place like Bryce Canyon. Hoodoos (odd-shaped pillars of rock left standing from the forces of erosion) can be found on every continent, but here is the largest collection of Hoodoos in the world! Descriptions fail. Cave without a roof? Forest of stone? Photographs do not do it justice. An imagination of wonderment will serve you when visiting Bryce Canyon National Park.",2599,37.63920575,-112.1699515,Bryce Canyon National Park,
"The story of Brown v. Board of Education, which ended legal segregation in public schools, is one of hope and courage. When the people agreed to be plaintiffs in the case, they never knew they would change history. The people who make up this story were ordinary people. They were teachers, secretaries, welders, ministers and students who simply wanted to be treated equally.",2601,39.03777055,-95.67616984,Brown v. Board of Education National Historic Site,(785) 354 4273
"Climbing out of his boat and onto shore in 1542, Juan Rodriguez Cabrillo stepped into history as the first European to set foot on what is now the West Coast of the United States. In addition to telling the story of 16th century exploration, the park is home to a wealth of cultural and natural resources. Join us and embark on your own Voyage of Discovery.",2604,32.67380522,-117.2400861,Cabrillo National Monument,(619) 557 5450
"Located at the southern tip of Manhattan Island, Castle Clinton stands where New York City began, and represents not only the city's growth, but the growth of a nation. Initially intended to prevent a British invasion in 1812, the fortification has transformed over the years to welcome theatergoers, immigrants, sightseers, and now, millions of visitors to New York Harbor.",2606,40.70342248,-74.01682115,Castle Clinton National Monument,(212) 344 7220
"The great Outer Beach described by Thoreau in the 1800s is protected within the national seashore. Forty miles of pristine sandy beach, marshes, ponds, and uplands support diverse species. Lighthouses, cultural landscapes, and wild cranberry bogs offer a glimpse of Cape Cod's past and continuing ways of life. Swimming beaches and walking and biking trails beckon today's visitors.",2607,41.83807918,-69.97378039,Cape Cod National Seashore,(508) 771 2144
"Explore the mystery and complexity of an extended network of communities and irrigation canals. An Ancient Sonoran Desert People's farming community and ""Great House"" are preserved at Casa Grande Ruins. Whether the Casa Grande was a gathering place for the Desert People or simply a waypoint marker in an extensive system of canals and trading partners is but part of the mystique of the Ruins",2608,32.9950361,-111.5365887,Casa Grande Ruins National Monument,
"The sound of ocean waves, the starry night sky, or the calm of the salt marshes, you can experience it all. Shaped by the forces of water, wind, and storms these islands are ever changing. The plants, wildlife, and people who live here adapt continually. Whether you are walking on the beach, kayaking on the sound, or climbing the Cape Hatteras Lighthouse there is something for everyone to explore!",2609,35.90422757,-75.59784651,Cape Hatteras National Seashore,
"The Capitol Hill Parks include several park areas east of the U.S. Capitol. Included in this group are Folger, Lincoln, Stanton, and Marion Parks, the Eastern Market and Potomac Avenue Metro stations, and several smaller land parcels such as Seward Square, Twining Square, the Maryland Avenue Triangles, the Pennsylvania Avenue Medians, and 59 inner-city triangles and squares.",2610,38.889993,-76.990332,Capitol Hill Parks,
"North of the Arctic Circle, the monument forms 70 miles of shoreline on the Chukchi Sea.  More than 114 beach ridges provide evidence of human use for 5,000 years.  The Inupiat continue to use the area today.  Vast wetlands provide habitat for shorebirds from as far away as South America.  Hikers and boaters can see carpets of wildflowers among shrubs containing wisps of qiviut from muskoxen.",2611,67.10937054,-163.6642609,Cape Krusenstern National Monument,
"A boat ride three miles off-shore brings you to the barrier islands of Cape Lookout National Seashore.  Horse watching, shelling, fishing, birding, camping, lighthouse climbing, and touring historic villages--there's something for everyone at Cape Lookout.  Be sure to bring all the food, water, and supplies you need (and carry your trash out of the park) when visiting these remote beaches.",2613,34.68509652,-76.5276926,Cape Lookout National Seashore,(252) 728 2250
"Since ancient times, this barrier island has provided sanctuary to both people and wildlife. Many threatened animals find refuge here, including sea turtles who nest on its shores. Like Indians and early settlers, you too can find tranquility. Swim in the ocean. Fish in the lagoon. Stroll down a wooded trail. Or reflect on the longest expanse of pristine shore in Florida - the way it used to be.",2615,28.45666695,-80.52480316,Canaveral National Seashore,
"Canyonlands invites you to explore a wilderness of countless canyons and fantastically formed buttes carved by the Colorado River and its tributaries. Rivers divide the park into four districts: the Island in the Sky, the Needles, the Maze, and the rivers themselves. These areas share a primitive desert atmosphere, but each offers different opportunities for sightseeing and adventure.",2616,38.31210269,-109.8566246,Canyonlands National Park,
"Located in south-central Utah in the heart of red rock country, Capitol Reef National Park is a hidden treasure filled with cliffs, canyons, domes and bridges in the Waterpocket Fold, a geologic monocline (a wrinkle on the earth) extending almost 100 miles.",2617,38.0592804,-111.1456909,Capitol Reef National Park,(435) 425 3791
"The Cane River region is home to a unique culture; the Creoles. The nearly three hundred year relationship between the Cane River Creoles and their homeland was shaped by the river. This relationship was tested by flood, drought, war, and numerous other obstacles. Luckily, their resilience and resourcefulness has allowed the Creole culture to endure and thrive.",2618,31.66555595,-93.0027771,Cane River Creole National Historical Park,(318) 356 8441
"A monument not only of stone and mortar but of human determination and endurance, the Castillo de San Marcos symbolizes the clash between cultures which ultimately resulted in our uniquely unified nation.  Still resonant with the struggles of an earlier time, these original walls provide tangible evidence of America's grim but remarkable history.",2620,29.89661515,-81.31167889,Castillo De San Marcos National Monument,(904) 829 6506
"President Franklin D. Roosevelt created programs to give people a chance to rebuild their lives from the Great Depression. The Works Progress Administration and the Civilian Conservation Corps gave this land a second opportunity and through re-growth, a new role as a recreation area.",2621,39.63392,-77.450233,Catoctin Mountain Park,
Discover one of America's most special parks: look down into a half-mile deep geologic amphitheater; wander among timeless bristlecone pines; stand in lush meadows of wildflowers; ponder crystal-clear night skies; and experience the richness of the subalpine forest.,2624,37.612127,-112.837309,Cedar Breaks National Monument,
Chamizal is more than just an urban park to recreate or enjoy a quiet afternoon. These park grounds stand for peace; the peaceful settlement of a 100-year border dispute between nations. Not one shot was fired; not one war was waged. The memorial celebrates the culture of the borderland that helped to peacefully navigate an international argument.,2625,25.4101944,-101.0293732,Chamizal National Memorial,
"Today the river valley attracts us for so many reasons. Take a solitary walk to enjoy nature's display, raft leisurely through the rocky shoals with friends, fish the misty waters as the sun comes up, or have a picnic on a Sunday afternoon. Get Outdoors and experience your Chattahoochee River National Recreation Area as you have never done before.",2626,33.9946376,-84.333928,Chattahoochee River National Recreation Area,(678) 538 1200
"In 1863, Union and Confederate forces fought for control of Chattanooga, known as the ""Gateway to the Deep South."" The Confederates were victorious at nearby Chickamauga in September. However, renewed fighting in Chattanooga that November provided Union troops victory and control of the city. After the fighting, a Confederate soldier ominously wrote, ""This...is the death-knell of the Confederacy.""",2627,34.94033908,-85.25960636,Chickamauga & Chattanooga National Military Park,
"Springs, streams, lakes-whatever it's form, water is the attraction at Chickasaw National Recreation Area. Little Niagra, and Rock Creek beckons waders and swimmers. Relax in the coolness of shaded stream or take a dip in a swimming hole. Veterans Lake calls anglers to test their skills. Lake of the Arbuckles provides excellent motorboating, skiing, fishing and swimming.",2629,34.51094055,-96.9677887,Chickasaw National Recreation Area,(580) 622 7234
"Channel Islands National Park encompasses five remarkable islands and their ocean environment, preserving and protecting a wealth of natural and cultural resources. Isolation over thousands of years has created unique animals, plants, and archeological resources found nowhere else on Earth and helped preserve a place where visitors can experience coastal southern California as it once was.",2631,34.2480594,-119.26687,Channel Islands National Park,(805) 658 5730
"Preserving America's early transportation history, the C&O Canal began as a dream of passage to Western wealth. Operating for nearly 100 years the canal was a lifeline for communities along the Potomac River as coal, lumber and agricultural products floated down the waterway to market. Today it endures as a pathway for discovering historical, natural and recreational treasures!",2632,39.00093108,-77.24012084,Chesapeake & Ohio Canal National Historical Park,
"Charles Pinckney was a principal author and a signer of the United States Constitution. This remnant of his coastal plantation is preserved to tell the story of a ""forgotten founder,"" his life of public service, the lives of enslaved African Americans on South Carolina Lowcountry plantations and their influences on Charles Pinckney.",2633,32.84707859,-79.82322425,Charles Pinckney National Historic Site,
"Colorado National Monument preserves one of the grand landscapes of the American West. But this treasure is much more than a monument. Towering monoliths exist within a vast plateau and canyon panorama. You can experience sheer-walled, red rock canyons along the twists and turns of Rim Rock Drive, where you may spy bighorn sheep and soaring eagles.",2641,39.10123765,-108.7344897,Colorado National Monument,
"On May 13, 1607, Jamestown was established as the first permanent English settlement in North America. Three cultures came together _ European, Virginia Indian and African_to create a new society that would eventually seek independence from Great Britain. On October 19, 1781, American and French troops defeated the British at Yorktown in the last major battle of the American Revolutionary War.",2642,37.23102987,-76.54418886,Colonial National Historical Park,(757) 898 3400
"""...our success was complete...""  -- Daniel Morgan to Nathanael Greene, January 19, 1781A pasturing area at the time of the battle, this Revolutionary War site commemorates the place where Daniel Morgan and his army turned the flanks of Banastre Tarleton's British army. This classic military tactic, known as a double envelopment, was one of only a few in history.",2645,35.14180919,-81.81581452,Cowpens National Battlefield,
"Crater Lake has inspired people for thousands of years. No place else on earth combines a deep, pure lake, so blue in color; sheer surrounding cliffs, almost two thousand feet high; two picturesque islands; and a violent volcanic past. It is a place of immeasurable beauty, and an outstanding outdoor laboratory and classroom.",2647,42.89669648,-122.1342945,Crater Lake National Park,(541) 594 3000
"Craters of the Moon is a vast ocean of lava flows with scattered islands of cinder cones and sagebrush. We invite you to explore this ""weird and scenic landscape"" where yesterday's volcanic events are likely to continue tomorrow...",2648,43.461676,-113.5623553,Craters Of The Moon National Monument & Preserve,(208) 527 1300
"St Marys is the gateway to Cumberland Island, Georgia's largest and southernmost barrier island. Here pristine maritime forests, undeveloped beaches and wide marshes whisper the stories of both man and nature. Natives, missionaries, enslaved African Americans and Wealthy Industrialists all walked here.  Cumberland Island is also home to over 9,800 acres of Congressionally designated Wilderness.",2650,30.84654236,-81.45608521,Cumberland Island National Seashore,
"Though a short distance from the urban areas of Cleveland and Akron, Cuyahoga Valley National Park seems worlds away. The park is a refuge for native plants and wildlife, and provides routes of discovery for visitors. The winding Cuyahoga River gives way to deep forests, rolling hills, and open farmlands. Walk or ride the Towpath Trail to follow the historic route of the Ohio & Erie Canal.",2652,41.263092,-81.558754,Cuyahoga Valley National Park,
"Three exceptional men from Dayton, Ohio, Wilbur Wright, Orville Wright and Paul Laurence Dunbar, found their creative outlet here through accomplishments and failures, and finally success. However, these men offered the world something far greater, they offered the world hope, and the ability to take a dream and make it a reality.",2653,39.79400195,-84.08868894,Dayton Aviation Heritage National Historical Park,(937) 225 7705
"Established in 1911 by presidential proclamation, Devils Postpile National Monument protects and preserves the Devils Postpile formation, the 101-foot high Rainbow Falls, and pristine mountain scenery.  The formation is a rare sight in the geologic world and ranks as one of the world's finest examples of columnar basalt. Its columns tower 60 feet high and display an unusual symmetry.",2659,37.61540222,-119.0872269,Devils Postpile National Monument,
"In May 1539, Conquistador Hernando de Soto's army of soldiers, hired mercenaries, craftsmen and clergy made landfall in Tampa Bay. They were met with fierce resistance of indigenous people protecting their homelands. De Soto's quest for glory and gold would be a four year, four thousand mile odyssey of intrigue, warfare, disease, and discovery that would form the history of the United States.",2660,27.52345657,-82.64302826,De Soto National Memorial,
"In this below-sea-level basin, steady drought and record summer heat make Death Valley a land of extremes. Yet, each extreme has a striking contrast. Towering peaks are frosted with winter snow. Rare rainstorms bring vast fields of wildflowers. Lush oases harbor tiny fish and refuge for wildlife and humans. Despite its morbid name, a great diversity of life survives in Death Valley.",2662,36.46166667,-116.8666667,Death Valley National Park,(760) 786 3200
"Paddlers slip down the river between low forested mountains; anglers wade the trout streams; hikers scan the valley from the ridge or peer into the 1000-foot-deep Water Gap. The valley has known human hand and voice for 10,000 years. Floodplains nourished the Native farmer; waterfalls drew the Victorian vacationer. Today, a 70,000-acre park welcomes those who seek the outdoors close to home.",2663,41.07015073,-75.01852155,Delaware Water Gap National Recreation Area,
"Dinosaurs once roamed here. Their fantastic remains are still visible embedded in the rocks. Today, the mountains, desert and untamed rivers flowing in deep canyons, support an array of life. Petroglyphs hint at earlier cultures. Later, homesteaders and outlaws found refuge here. Whether your passion is science, adventure, history or scenery, Dinosaur offers much to explore.",2664,40.43703608,-109.30738,Dinosaur National Monument,(435) 781 7700
"Thomas Edison's home and laboratory are a step back in time, when machines were run by belts and pulleys and music was played on phonographs.  Where to the passerby, the buildings betray little evidence of the industries they once started.  Discover where America's greatest inventor changed our world forever.",2668,40.78453973,-74.23361197,Thomas Edison National Historical Park,(973) 736 0550
"The mounds preserved here are considered sacred by many Americans, especially the Monument's 20 culturally associated American Indian tribes. A visit offers opportunities to contemplate the meanings of the mounds and the people who built them. The 200 plus American Indian mounds are located in one of the most picturesque sections of the Upper Mississippi River Valley.",2669,43.08815209,-91.18765466,Effigy Mounds National Monument,
"The primeval black basalt terrain of El Malpais was created by volcanic forces over the past million years. Molten lava spread out over the high desert from dozens of eruptions to create cinder cones, shield volcanos, collapses, trenches, caves, and other eerie formations. This stark landscape preserves one of the best continuous geologic records of volcanism on the planet.",2672,35.11886152,-107.8283168,El Malpais National Monument,(505) 876 2783
"Everglades National Park protects an unparalleled landscape that provides important habitat for numerous rare and endangered species like the manatee,  American crocodile, and the elusive Florida panther.An international treasure as well -  a World Heritage Site, International Biosphere Reserve, a Wetland of International Importance, and a specially protected areas under the Cartagena Treaty.",2677,25.37161446,-80.95488739,Everglades National Park,
"Immerse yourself in an enchanting collage of coastal life and history. Rhythmic waves, high dunes, ancient maritime forests, historic landmarks and glimpses of wildlife, Fire Island has been a special place for diverse plants, animals and people for centuries. Far from the pressure of nearby big-city life, dynamic barrier island beaches offer both solitude and camaraderie, and spiritual renewal.",2681,40.63072291,-73.22352791,Fire Island National Seashore,
"Some of the world's best preserved fossils are found in the flat-topped ridges of southwestern Wyoming's cold sagebrush desert. Fossilized fishes, insects, plants, reptiles, birds, and mammals are exceptional for their abundance, variety, and detail of preservation. Most remarkable is the story they tell of ancient life in a subtropical landscape.",2685,41.83743311,-110.772027,Fossil Butte National Monument,
"Brigadier General Ulysses S. Grant was becoming quite famous as he wrote these words following the surrender of Confederate Fort Donelson on Sunday, February 16, 1862. The Union victory at Fort Donelson elated the North, and stunned the South. Within days of the surrender, Clarksville and Nashville would fall into Union hands. Grant and his troops had created a pathway to victory for the Union.",2689,36.4815107,-87.86384448,Fort Donelson National Battlefield,(931) 232 5348
"Will be hosting environmental education programs starting September 12 and held every Saturday until October 3. In order of events, the topics are: Build a Terrarium, Beneficial Insects, Composting Basics and All about Trees. Events are free and open to all ages lasting from 11am-1pm at the center. Call 202-426-7723 to RSVP by Thursday before the event.",2690,38.878556,-76.950016,Fort Dupont Park,
"Georgia's fate was decided in 1742 when Spanish and British forces clashed on St. Simons Island. Fort Frederica's troops defeated the Spanish, ensuring Georgia's future as a British colony. Today, the archeological remnants of Frederica are protected by the National Park Service.",2691,31.22274354,-81.38681933,Fort Frederica National Monument,
"Originally established as a private fur trading fort in 1834, Fort Laramie evolved into the largest and best known military post on the Northern Plains before its abandonment in 1890. This ""grand old post"" witnessed the entire sweeping saga of America's western expansion and Indian resistance to encroachment on their territories.",2692,42.20433568,-104.5563164,Fort Laramie National Historic Site,
"Coastal Florida was a major field of conflict as European nations fought for control in the New World. As part of this struggle, Fort Matanzas guarded St. Augustine's southern river approach. The colonial wars are over, but the monument is still protecting_not just the historic fort, but also the wild barrier island and the plants and animals who survive there amidst a sea of modern development.",2694,29.71500038,-81.23424053,Fort Matanzas National Monument,
"by the dawn's early light, a large red, white and blue banner? Whose broad stripes and bright stars . . . were so gallantly streaming! over the star-shaped Fort McHenry during the Battle of Baltimore, September 13-14, 1814. The valiant defense of the fort inspired Francis Scott Key to write ""The Star-Spangled Banner.""",2695,39.26535673,-76.58350992,Fort McHenry National Monument and Historic Shrine,
"The battle at Fort Necessity in the summer of 1754 was the opening action of the French and Indian War. This war was a clash of British, French and American Indian cultures. It ended with the removal of French power from North America. The stage was set for the American Revolution.",2697,39.81372792,-79.58643875,Fort Necessity National Battlefield,
"From its vantage point overlooking the spectacular Golden Gate, Fort Point defended the San Francisco Bay following California's Gold Rush through World War II. Its beautifully arched casemates display the art of 3rd system brick masonry and interacts gracefully with the Golden Gate Bridge.",2698,37.81023026,-122.4765015,Fort Point National Historic Site,
"For much of the 19th century, masonry fortifications were the United States' main defense against overseas enemies. However, during the Civil War, new technology proved its superiority to these forts. The Union army used rifled cannon and compelled the Confederate garrison inside Fort Pulaski to surrender. The siege was a landmark experiment in the history of military science and invention",2699,32.02801511,-80.89209527,Fort Pulaski National Monument,(912) 786 5787
"Fort Raleigh National Historic Site protects and preserves known portions of England's first New World settlements from 1584 to 1590.This site also preserves the cultural heritage of the Native Americans, European Americans and African Americans who have lived on Roanoke Island.",2700,35.93612909,-75.70830926,Fort Raleigh National Historic Site,
"Promises made and broken! A town attacked at dawn! Thousands made homeless by war! Soldiers fighting settlers! Each of these stories is a link in the chain of events that encircled Fort Scott from 1842-1873. All of the site's structures, its parade ground, and its tallgrass prairie bear witness to this era when the country was forged from a young republic into a united transcontinental nation.",2701,37.84292398,-94.70483241,Fort Scott National Historic Site,(620) 223 0310
"From the establishment of the first Fort Smith on December 25, 1817, to the final days of Judge Isaac C. Parker's jurisdiction over Indian Territory in 1896, Fort Smith National Historic Site preserves almost 80 years of history. Explore life on the edge of Indian Territory through the stories of soldiers, the Trail of Tears, dangerous outlaws, and the brave lawmen who pursued them.",2702,35.38761902,-94.42908478,Fort Smith National Historic Site,
"For centuries, the Oneida Carrying Place, a six mile portage connecting the Mohawk River and Wood Creek, served as a vital link for those traveling by water from the ocean to the Great Lakes. When Europeans arrived, nations fought for control of the carry, the homelands of the Six Nations Confederacy, and the rich resources of North America. In this struggle, Fort Stanwix would play a vital role.",2703,43.20992924,-75.4580263,Fort Stanwix National Monument,
"Decades of growing strife between North and South erupted in civil war on April 12, 1861, when Confederate artillery opened fire on this Federal fort in Charleston Harbor. Fort Sumter surrendered 34 hours later. Union forces would try for nearly four years to take it back.",2704,32.75831985,-79.85631561,Fort Sumter National Monument,
